STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
VON,D,41,M FLOW,19930515 0000,19930515 0000,19141,,CFS
VON,D,41,M FLOW,19930516 0000,19930516 0000,18095,,CFS
VON,D,41,M FLOW,19930517 0000,19930517 0000,17562,,CFS
VON,D,41,M FLOW,19930518 0000,19930518 0000,17957,,CFS
VON,D,41,M FLOW,19930519 0000,19930519 0000,18293,,CFS
VON,D,41,M FLOW,19930520 0000,19930520 0000,18494,,CFS
VON,D,41,M FLOW,19930521 0000,19930521 0000,18066,,CFS
VON,D,41,M FLOW,19930522 0000,19930522 0000,17968,,CFS
VON,D,41,M FLOW,19930523 0000,19930523 0000,18284,,CFS
VON,D,41,M FLOW,19930524 0000,19930524 0000,18865,,CFS
VON,D,41,M FLOW,19930525 0000,19930525 0000,19847,,CFS
VON,D,41,M FLOW,19930526 0000,19930526 0000,21038,,CFS
VON,D,41,M FLOW,19930527 0000,19930527 0000,23469,,CFS
VON,D,41,M FLOW,19930528 0000,19930528 0000,25571,,CFS
VON,D,41,M FLOW,19930529 0000,19930529 0000,26044,,CFS
VON,D,41,M FLOW,19930530 0000,19930530 0000,25315,,CFS
VON,D,41,M FLOW,19930531 0000,19930531 0000,24255,,CFS
VON,D,41,M FLOW,19930601 0000,19930601 0000,24785,,CFS
VON,D,41,M FLOW,19930602 0000,19930602 0000,31161,,CFS
VON,D,41,M FLOW,19930603 0000,19930603 0000,35832,,CFS
VON,D,41,M FLOW,19930604 0000,19930604 0000,36051,,CFS
VON,D,41,M FLOW,19930605 0000,19930605 0000,36280,,CFS
VON,D,41,M FLOW,19930606 0000,19930606 0000,38889,,CFS
VON,D,41,M FLOW,19930607 0000,19930607 0000,41610,,CFS
VON,D,41,M FLOW,19930608 0000,19930608 0000,42569,,CFS
VON,D,41,M FLOW,19930609 0000,19930609 0000,41998,,CFS
VON,D,41,M FLOW,19930610 0000,19930610 0000,39893,,CFS
VON,D,41,M FLOW,19930611 0000,19930611 0000,36706,,CFS
VON,D,41,M FLOW,19930612 0000,19930612 0000,33586,,CFS
VON,D,41,M FLOW,19930613 0000,19930613 0000,30240,,CFS
VON,D,41,M FLOW,19930614 0000,19930614 0000,27322,,CFS
VON,D,41,M FLOW,19930615 0000,19930615 0000,25350,,CFS
VON,D,41,M FLOW,19930616 0000,19930616 0000,23413,,CFS
VON,D,41,M FLOW,19930617 0000,19930617 0000,21750,,CFS
VON,D,41,M FLOW,19930618 0000,19930618 0000,20548,,CFS
VON,D,41,M FLOW,19930619 0000,19930619 0000,20108,,CFS
VON,D,41,M FLOW,19930620 0000,19930620 0000,19632,,CFS
VON,D,41,M FLOW,19930621 0000,19930621 0000,19157,,CFS
VON,D,41,M FLOW,19930622 0000,19930622 0000,18674,,CFS
VON,D,41,M FLOW,19930623 0000,19930623 0000,17387,,CFS
VON,D,41,M FLOW,19930624 0000,19930624 0000,15865,,CFS
VON,D,41,M FLOW,19930625 0000,19930625 0000,14724,,CFS
VON,D,41,M FLOW,19930626 0000,19930626 0000,13893,,CFS
VON,D,41,M FLOW,19930627 0000,19930627 0000,13642,,CFS
VON,D,41,M FLOW,19930628 0000,19930628 0000,13235,,CFS
VON,D,41,M FLOW,19930629 0000,19930629 0000,12362,,CFS
VON,D,41,M FLOW,19930630 0000,19930630 0000,11637,,CFS
VON,D,41,M FLOW,19930701 0000,19930701 0000,11715,,CFS
VON,D,41,M FLOW,19930702 0000,19930702 0000,12147,,CFS
VON,D,41,M FLOW,19930703 0000,19930703 0000,12703,,CFS
VON,D,41,M FLOW,19930704 0000,19930704 0000,13325,,CFS
VON,D,41,M FLOW,19930705 0000,19930705 0000,13469,,CFS
VON,D,41,M FLOW,19930706 0000,19930706 0000,---,,CFS
VON,D,41,M FLOW,19930707 0000,19930707 0000,---,,CFS
VON,D,41,M FLOW,19930708 0000,19930708 0000,14997,,CFS
VON,D,41,M FLOW,19930709 0000,19930709 0000,15893,,CFS
VON,D,41,M FLOW,19930710 0000,19930710 0000,16463,,CFS
VON,D,41,M FLOW,19930711 0000,19930711 0000,16474,,CFS
VON,D,41,M FLOW,19930712 0000,19930712 0000,16305,,CFS
VON,D,41,M FLOW,19930713 0000,19930713 0000,16217,,CFS
VON,D,41,M FLOW,19930714 0000,19930714 0000,18418,,CFS
VON,D,41,M FLOW,19930715 0000,19930715 0000,15951,,CFS
VON,D,41,M FLOW,19930716 0000,19930716 0000,15771,,CFS
VON,D,41,M FLOW,19930717 0000,19930717 0000,15318,,CFS
VON,D,41,M FLOW,19930718 0000,19930718 0000,15352,,CFS
VON,D,41,M FLOW,19930719 0000,19930719 0000,15505,,CFS
VON,D,41,M FLOW,19930720 0000,19930720 0000,15807,,CFS
VON,D,41,M FLOW,19930721 0000,19930721 0000,16011,,CFS
VON,D,41,M FLOW,19930722 0000,19930722 0000,16116,,CFS
VON,D,41,M FLOW,19930723 0000,19930723 0000,16648,,CFS
VON,D,41,M FLOW,19930724 0000,19930724 0000,17166,,CFS
VON,D,41,M FLOW,19930725 0000,19930725 0000,17635,,CFS
VON,D,41,M FLOW,19930726 0000,19930726 0000,17600,,CFS
VON,D,41,M FLOW,19930727 0000,19930727 0000,17999,,CFS
VON,D,41,M FLOW,19930728 0000,19930728 0000,17830,,CFS
VON,D,41,M FLOW,19930729 0000,19930729 0000,---,,CFS
VON,D,41,M FLOW,19930730 0000,19930730 0000,19350,,CFS
VON,D,41,M FLOW,19930731 0000,19930731 0000,20113,,CFS
VON,D,41,M FLOW,19930801 0000,19930801 0000,20685,,CFS
VON,D,41,M FLOW,19930802 0000,19930802 0000,21832,,CFS
VON,D,41,M FLOW,19930803 0000,19930803 0000,22909,,CFS
VON,D,41,M FLOW,19930804 0000,19930804 0000,22676,,CFS
VON,D,41,M FLOW,19930805 0000,19930805 0000,21769,,CFS
VON,D,41,M FLOW,19930806 0000,19930806 0000,20886,,CFS
VON,D,41,M FLOW,19930807 0000,19930807 0000,20181,,CFS
VON,D,41,M FLOW,19930808 0000,19930808 0000,19437,,CFS
VON,D,41,M FLOW,19930809 0000,19930809 0000,19220,,CFS
VON,D,41,M FLOW,19930810 0000,19930810 0000,19146,,CFS
VON,D,41,M FLOW,19930811 0000,19930811 0000,---,,CFS
VON,D,41,M FLOW,19930812 0000,19930812 0000,---,,CFS
VON,D,41,M FLOW,19930813 0000,19930813 0000,17830,,CFS
VON,D,41,M FLOW,19930814 0000,19930814 0000,---,,CFS
VON,D,41,M FLOW,19930815 0000,19930815 0000,17509,,CFS
VON,D,41,M FLOW,19930816 0000,19930816 0000,17832,,CFS
VON,D,41,M FLOW,19930817 0000,19930817 0000,18216,,CFS
VON,D,41,M FLOW,19930818 0000,19930818 0000,18029,,CFS
VON,D,41,M FLOW,19930819 0000,19930819 0000,17564,,CFS
VON,D,41,M FLOW,19930820 0000,19930820 0000,17861,,CFS
VON,D,41,M FLOW,19930821 0000,19930821 0000,18243,,CFS
VON,D,41,M FLOW,19930822 0000,19930822 0000,18273,,CFS
VON,D,41,M FLOW,19930823 0000,19930823 0000,18114,,CFS
VON,D,41,M FLOW,19930824 0000,19930824 0000,17995,,CFS
VON,D,41,M FLOW,19930825 0000,19930825 0000,18343,,CFS
VON,D,41,M FLOW,19930826 0000,19930826 0000,18934,,CFS
VON,D,41,M FLOW,19930827 0000,19930827 0000,19179,,CFS
VON,D,41,M FLOW,19930828 0000,19930828 0000,19471,,CFS
VON,D,41,M FLOW,19930829 0000,19930829 0000,19315,,CFS
VON,D,41,M FLOW,19930830 0000,19930830 0000,18817,,CFS
VON,D,41,M FLOW,19930831 0000,19930831 0000,18490,,CFS
VON,D,41,M FLOW,19930901 0000,19930901 0000,18117,,CFS
VON,D,41,M FLOW,19930902 0000,19930902 0000,16212,,CFS
VON,D,41,M FLOW,19930903 0000,19930903 0000,16454,,CFS
VON,D,41,M FLOW,19930904 0000,19930904 0000,16022,,CFS
VON,D,41,M FLOW,19930905 0000,19930905 0000,15598,,CFS
VON,D,41,M FLOW,19930906 0000,19930906 0000,---,,CFS
VON,D,41,M FLOW,19930907 0000,19930907 0000,---,,CFS
VON,D,41,M FLOW,19930908 0000,19930908 0000,16158,,CFS
VON,D,41,M FLOW,19930909 0000,19930909 0000,16186,,CFS
VON,D,41,M FLOW,19930910 0000,19930910 0000,15988,,CFS
VON,D,41,M FLOW,19930911 0000,19930911 0000,15745,,CFS
VON,D,41,M FLOW,19930912 0000,19930912 0000,---,,CFS
VON,D,41,M FLOW,19930913 0000,19930913 0000,14959,,CFS
VON,D,41,M FLOW,19930914 0000,19930914 0000,14729,,CFS
VON,D,41,M FLOW,19930915 0000,19930915 0000,14597,,CFS
VON,D,41,M FLOW,19930916 0000,19930916 0000,14459,,CFS
VON,D,41,M FLOW,19930917 0000,19930917 0000,---,,CFS
VON,D,41,M FLOW,19930918 0000,19930918 0000,13688,,CFS
VON,D,41,M FLOW,19930919 0000,19930919 0000,13566,,CFS
VON,D,41,M FLOW,19930920 0000,19930920 0000,13789,,CFS
VON,D,41,M FLOW,19930921 0000,19930921 0000,13978,,CFS
VON,D,41,M FLOW,19930922 0000,19930922 0000,14037,,CFS
VON,D,41,M FLOW,19930923 0000,19930923 0000,14135,,CFS
VON,D,41,M FLOW,19930924 0000,19930924 0000,13921,,CFS
VON,D,41,M FLOW,19930925 0000,19930925 0000,13687,,CFS
VON,D,41,M FLOW,19930926 0000,19930926 0000,13626,,CFS
VON,D,41,M FLOW,19930927 0000,19930927 0000,13682,,CFS
VON,D,41,M FLOW,19930928 0000,19930928 0000,13491,,CFS
VON,D,41,M FLOW,19930929 0000,19930929 0000,13610,,CFS
VON,D,41,M FLOW,19930930 0000,19930930 0000,13718,,CFS
VON,D,41,M FLOW,19931001 0000,19931001 0000,13598,,CFS
VON,D,41,M FLOW,19931002 0000,19931002 0000,13559,,CFS
VON,D,41,M FLOW,19931003 0000,19931003 0000,13432,,CFS
VON,D,41,M FLOW,19931004 0000,19931004 0000,13484,,CFS
VON,D,41,M FLOW,19931005 0000,19931005 0000,13710,,CFS
VON,D,41,M FLOW,19931006 0000,19931006 0000,13580,,CFS
VON,D,41,M FLOW,19931007 0000,19931007 0000,13812,,CFS
VON,D,41,M FLOW,19931008 0000,19931008 0000,13706,,CFS
VON,D,41,M FLOW,19931009 0000,19931009 0000,13403,,CFS
VON,D,41,M FLOW,19931010 0000,19931010 0000,13030,,CFS
VON,D,41,M FLOW,19931011 0000,19931011 0000,12748,,CFS
VON,D,41,M FLOW,19931012 0000,19931012 0000,12665,,CFS
VON,D,41,M FLOW,19931013 0000,19931013 0000,12663,,CFS
VON,D,41,M FLOW,19931014 0000,19931014 0000,12675,,CFS
VON,D,41,M FLOW,19931015 0000,19931015 0000,12362,,CFS
VON,D,41,M FLOW,19931016 0000,19931016 0000,---,,CFS
VON,D,41,M FLOW,19931017 0000,19931017 0000,12401,,CFS
VON,D,41,M FLOW,19931018 0000,19931018 0000,13440,,CFS
VON,D,41,M FLOW,19931019 0000,19931019 0000,13387,,CFS
VON,D,41,M FLOW,19931020 0000,19931020 0000,12179,,CFS
VON,D,41,M FLOW,19931021 0000,19931021 0000,11645,,CFS
VON,D,41,M FLOW,19931022 0000,19931022 0000,---,,CFS
VON,D,41,M FLOW,19931023 0000,19931023 0000,---,,CFS
VON,D,41,M FLOW,19931024 0000,19931024 0000,10546,,CFS
VON,D,41,M FLOW,19931025 0000,19931025 0000,10318,,CFS
VON,D,41,M FLOW,19931026 0000,19931026 0000,10339,,CFS
VON,D,41,M FLOW,19931027 0000,19931027 0000,10466,,CFS
VON,D,41,M FLOW,19931028 0000,19931028 0000,10407,,CFS
VON,D,41,M FLOW,19931029 0000,19931029 0000,10640,,CFS
VON,D,41,M FLOW,19931030 0000,19931030 0000,10597,,CFS
VON,D,41,M FLOW,19931031 0000,19931031 0000,10586,,CFS
VON,D,41,M FLOW,19931101 0000,19931101 0000,10633,,CFS
VON,D,41,M FLOW,19931102 0000,19931102 0000,10473,,CFS
VON,D,41,M FLOW,19931103 0000,19931103 0000,---,,CFS
VON,D,41,M FLOW,19931104 0000,19931104 0000,10640,,CFS
VON,D,41,M FLOW,19931105 0000,19931105 0000,4351,,CFS
VON,D,41,M FLOW,19931106 0000,19931106 0000,10656,,CFS
VON,D,41,M FLOW,19931107 0000,19931107 0000,10591,,CFS
VON,D,41,M FLOW,19931108 0000,19931108 0000,10631,,CFS
VON,D,41,M FLOW,19931109 0000,19931109 0000,10740,,CFS
VON,D,41,M FLOW,19931110 0000,19931110 0000,9572,,CFS
VON,D,41,M FLOW,19931111 0000,19931111 0000,10805,,CFS
VON,D,41,M FLOW,19931112 0000,19931112 0000,11097,,CFS
VON,D,41,M FLOW,19931113 0000,19931113 0000,11370,,CFS
VON,D,41,M FLOW,19931114 0000,19931114 0000,11249,,CFS
VON,D,41,M FLOW,19931115 0000,19931115 0000,11209,,CFS
VON,D,41,M FLOW,19931116 0000,19931116 0000,11414,,CFS
VON,D,41,M FLOW,19931117 0000,19931117 0000,---,,CFS
VON,D,41,M FLOW,19931118 0000,19931118 0000,11389,,CFS
VON,D,41,M FLOW,19931119 0000,19931119 0000,11271,,CFS
VON,D,41,M FLOW,19931120 0000,19931120 0000,---,,CFS
VON,D,41,M FLOW,19931121 0000,19931121 0000,11191,,CFS
VON,D,41,M FLOW,19931122 0000,19931122 0000,11252,,CFS
VON,D,41,M FLOW,19931123 0000,19931123 0000,11213,,CFS
VON,D,41,M FLOW,19931124 0000,19931124 0000,11135,,CFS
VON,D,41,M FLOW,19931125 0000,19931125 0000,11151,,CFS
VON,D,41,M FLOW,19931126 0000,19931126 0000,11261,,CFS
VON,D,41,M FLOW,19931127 0000,19931127 0000,11282,,CFS
VON,D,41,M FLOW,19931128 0000,19931128 0000,11321,,CFS
VON,D,41,M FLOW,19931129 0000,19931129 0000,---,,CFS
VON,D,41,M FLOW,19931130 0000,19931130 0000,12424,,CFS
VON,D,41,M FLOW,19931201 0000,19931201 0000,12923,,CFS
VON,D,41,M FLOW,19931202 0000,19931202 0000,13328,,CFS
VON,D,41,M FLOW,19931203 0000,19931203 0000,13211,,CFS
VON,D,41,M FLOW,19931204 0000,19931204 0000,13304,,CFS
VON,D,41,M FLOW,19931205 0000,19931205 0000,13843,,CFS
VON,D,41,M FLOW,19931206 0000,19931206 0000,14565,,CFS
VON,D,41,M FLOW,19931207 0000,19931207 0000,15409,,CFS
VON,D,41,M FLOW,19931208 0000,19931208 0000,16539,,CFS
VON,D,41,M FLOW,19931209 0000,19931209 0000,18992,,CFS
VON,D,41,M FLOW,19931210 0000,19931210 0000,20501,,CFS
VON,D,41,M FLOW,19931211 0000,19931211 0000,21497,,CFS
VON,D,41,M FLOW,19931212 0000,19931212 0000,21152,,CFS
VON,D,41,M FLOW,19931213 0000,19931213 0000,22318,,CFS
VON,D,41,M FLOW,19931214 0000,19931214 0000,23751,,CFS
VON,D,41,M FLOW,19931215 0000,19931215 0000,23918,,CFS
VON,D,41,M FLOW,19931216 0000,19931216 0000,26202,,CFS
VON,D,41,M FLOW,19931217 0000,19931217 0000,25092,,CFS
VON,D,41,M FLOW,19931218 0000,19931218 0000,22231,,CFS
VON,D,41,M FLOW,19931219 0000,19931219 0000,20268,,CFS
VON,D,41,M FLOW,19931220 0000,19931220 0000,18908,,CFS
VON,D,41,M FLOW,19931221 0000,19931221 0000,16834,,CFS
VON,D,41,M FLOW,19931222 0000,19931222 0000,18184,,CFS
VON,D,41,M FLOW,19931223 0000,19931223 0000,18629,,CFS
VON,D,41,M FLOW,19931224 0000,19931224 0000,18490,,CFS
VON,D,41,M FLOW,19931225 0000,19931225 0000,18234,,CFS
VON,D,41,M FLOW,19931226 0000,19931226 0000,18172,,CFS
VON,D,41,M FLOW,19931227 0000,19931227 0000,17928,,CFS
VON,D,41,M FLOW,19931228 0000,19931228 0000,17317,,CFS
VON,D,41,M FLOW,19931229 0000,19931229 0000,16394,,CFS
VON,D,41,M FLOW,19931230 0000,19931230 0000,15430,,CFS
VON,D,41,M FLOW,19931231 0000,19931231 0000,14508,,CFS
VON,D,41,M FLOW,19940101 0000,19940101 0000,13765,,CFS
VON,D,41,M FLOW,19940102 0000,19940102 0000,13124,,CFS
VON,D,41,M FLOW,19940103 0000,19940103 0000,12554,,CFS
VON,D,41,M FLOW,19940104 0000,19940104 0000,12283,,CFS
VON,D,41,M FLOW,19940105 0000,19940105 0000,12174,,CFS
VON,D,41,M FLOW,19940106 0000,19940106 0000,11916,,CFS
VON,D,41,M FLOW,19940107 0000,19940107 0000,11702,,CFS
VON,D,41,M FLOW,19940108 0000,19940108 0000,11692,,CFS
VON,D,41,M FLOW,19940109 0000,19940109 0000,11657,,CFS
VON,D,41,M FLOW,19940110 0000,19940110 0000,11564,,CFS
VON,D,41,M FLOW,19940111 0000,19940111 0000,11465,,CFS
VON,D,41,M FLOW,19940112 0000,19940112 0000,11250,,CFS
VON,D,41,M FLOW,19940113 0000,19940113 0000,10871,,CFS
VON,D,41,M FLOW,19940114 0000,19940114 0000,10733,,CFS
VON,D,41,M FLOW,19940115 0000,19940115 0000,10609,,CFS
VON,D,41,M FLOW,19940116 0000,19940116 0000,10667,,CFS
VON,D,41,M FLOW,19940117 0000,19940117 0000,10686,,CFS
VON,D,41,M FLOW,19940118 0000,19940118 0000,10784,,CFS
VON,D,41,M FLOW,19940119 0000,19940119 0000,11070,,CFS
VON,D,41,M FLOW,19940120 0000,19940120 0000,11106,,CFS
VON,D,41,M FLOW,19940121 0000,19940121 0000,11066,,CFS
VON,D,41,M FLOW,19940122 0000,19940122 0000,10877,,CFS
VON,D,41,M FLOW,19940123 0000,19940123 0000,11029,,CFS
VON,D,41,M FLOW,19940124 0000,19940124 0000,11682,,CFS
VON,D,41,M FLOW,19940125 0000,19940125 0000,15501,,CFS
VON,D,41,M FLOW,19940126 0000,19940126 0000,21364,,CFS
VON,D,41,M FLOW,19940127 0000,19940127 0000,22000,,CFS
VON,D,41,M FLOW,19940128 0000,19940128 0000,19619,,CFS
VON,D,41,M FLOW,19940129 0000,19940129 0000,16449,,CFS
VON,D,41,M FLOW,19940130 0000,19940130 0000,14872,,CFS
VON,D,41,M FLOW,19940131 0000,19940131 0000,13619,,CFS
VON,D,41,M FLOW,19940201 0000,19940201 0000,12401,,CFS
VON,D,41,M FLOW,19940202 0000,19940202 0000,11652,,CFS
VON,D,41,M FLOW,19940203 0000,19940203 0000,11323,,CFS
VON,D,41,M FLOW,19940204 0000,19940204 0000,11176,,CFS
VON,D,41,M FLOW,19940205 0000,19940205 0000,11005,,CFS
VON,D,41,M FLOW,19940206 0000,19940206 0000,10991,,CFS
VON,D,41,M FLOW,19940207 0000,19940207 0000,12501,,CFS
VON,D,41,M FLOW,19940208 0000,19940208 0000,20804,,CFS
VON,D,41,M FLOW,19940209 0000,19940209 0000,29187,,CFS
VON,D,41,M FLOW,19940210 0000,19940210 0000,27345,,CFS
VON,D,41,M FLOW,19940211 0000,19940211 0000,23136,,CFS
VON,D,41,M FLOW,19940212 0000,19940212 0000,21674,,CFS
VON,D,41,M FLOW,19940213 0000,19940213 0000,21421,,CFS
VON,D,41,M FLOW,19940214 0000,19940214 0000,18712,,CFS
VON,D,41,M FLOW,19940215 0000,19940215 0000,17159,,CFS
VON,D,41,M FLOW,19940216 0000,19940216 0000,15576,,CFS
VON,D,41,M FLOW,19940217 0000,19940217 0000,14905,,CFS
VON,D,41,M FLOW,19940218 0000,19940218 0000,15218,,CFS
VON,D,41,M FLOW,19940219 0000,19940219 0000,19355,,CFS
VON,D,41,M FLOW,19940220 0000,19940220 0000,21518,,CFS
VON,D,41,M FLOW,19940221 0000,19940221 0000,24347,,CFS
VON,D,41,M FLOW,19940222 0000,19940222 0000,27428,,CFS
VON,D,41,M FLOW,19940223 0000,19940223 0000,25617,,CFS
VON,D,41,M FLOW,19940224 0000,19940224 0000,22936,,CFS
VON,D,41,M FLOW,19940225 0000,19940225 0000,20672,,CFS
VON,D,41,M FLOW,19940226 0000,19940226 0000,18520,,CFS
VON,D,41,M FLOW,19940227 0000,19940227 0000,17168,,CFS
VON,D,41,M FLOW,19940228 0000,19940228 0000,16170,,CFS
VON,D,41,M FLOW,19940301 0000,19940301 0000,16786,,CFS
VON,D,41,M FLOW,19940302 0000,19940302 0000,16743,,CFS
VON,D,41,M FLOW,19940303 0000,19940303 0000,15939,,CFS
VON,D,41,M FLOW,19940304 0000,19940304 0000,15524,,CFS
VON,D,41,M FLOW,19940305 0000,19940305 0000,14995,,CFS
VON,D,41,M FLOW,19940306 0000,19940306 0000,15013,,CFS
VON,D,41,M FLOW,19940307 0000,19940307 0000,15352,,CFS
VON,D,41,M FLOW,19940308 0000,19940308 0000,15300,,CFS
VON,D,41,M FLOW,19940309 0000,19940309 0000,14678,,CFS
VON,D,41,M FLOW,19940310 0000,19940310 0000,13978,,CFS
VON,D,41,M FLOW,19940311 0000,19940311 0000,13182,,CFS
VON,D,41,M FLOW,19940312 0000,19940312 0000,12626,,CFS
VON,D,41,M FLOW,19940313 0000,19940313 0000,12500,,CFS
VON,D,41,M FLOW,19940314 0000,19940314 0000,12333,,CFS
VON,D,41,M FLOW,19940315 0000,19940315 0000,11994,,CFS
VON,D,41,M FLOW,19940316 0000,19940316 0000,11774,,CFS
VON,D,41,M FLOW,19940317 0000,19940317 0000,11435,,CFS
VON,D,41,M FLOW,19940318 0000,19940318 0000,11266,,CFS
VON,D,41,M FLOW,19940319 0000,19940319 0000,11846,,CFS
VON,D,41,M FLOW,19940320 0000,19940320 0000,11632,,CFS
VON,D,41,M FLOW,19940321 0000,19940321 0000,10975,,CFS
VON,D,41,M FLOW,19940322 0000,19940322 0000,10827,,CFS
VON,D,41,M FLOW,19940323 0000,19940323 0000,10529,,CFS
VON,D,41,M FLOW,19940324 0000,19940324 0000,10193,,CFS
VON,D,41,M FLOW,19940325 0000,19940325 0000,10156,,CFS
VON,D,41,M FLOW,19940326 0000,19940326 0000,9942,,CFS
VON,D,41,M FLOW,19940327 0000,19940327 0000,9659,,CFS
VON,D,41,M FLOW,19940328 0000,19940328 0000,9386,,CFS
VON,D,41,M FLOW,19940329 0000,19940329 0000,9170,,CFS
VON,D,41,M FLOW,19940330 0000,19940330 0000,8944,,CFS
VON,D,41,M FLOW,19940331 0000,19940331 0000,8577,,CFS
VON,D,41,M FLOW,19940401 0000,19940401 0000,8716,,CFS
VON,D,41,M FLOW,19940402 0000,19940402 0000,8853,,CFS
VON,D,41,M FLOW,19940403 0000,19940403 0000,8805,,CFS
VON,D,41,M FLOW,19940404 0000,19940404 0000,8618,,CFS
VON,D,41,M FLOW,19940405 0000,19940405 0000,8141,,CFS
VON,D,41,M FLOW,19940406 0000,19940406 0000,---,,CFS
VON,D,41,M FLOW,19940407 0000,19940407 0000,8291,,CFS
VON,D,41,M FLOW,19940408 0000,19940408 0000,7833,,CFS
VON,D,41,M FLOW,19940409 0000,19940409 0000,8006,,CFS
VON,D,41,M FLOW,19940410 0000,19940410 0000,8113,,CFS
VON,D,41,M FLOW,19940411 0000,19940411 0000,8451,,CFS
VON,D,41,M FLOW,19940412 0000,19940412 0000,8661,,CFS
VON,D,41,M FLOW,19940413 0000,19940413 0000,8351,,CFS
VON,D,41,M FLOW,19940414 0000,19940414 0000,8132,,CFS
VON,D,41,M FLOW,19940415 0000,19940415 0000,7613,,CFS
VON,D,41,M FLOW,19940416 0000,19940416 0000,7177,,CFS
VON,D,41,M FLOW,19940417 0000,19940417 0000,6222,,CFS
VON,D,41,M FLOW,19940418 0000,19940418 0000,6910,,CFS
VON,D,41,M FLOW,19940419 0000,19940419 0000,6944,,CFS
VON,D,41,M FLOW,19940420 0000,19940420 0000,7328,,CFS
VON,D,41,M FLOW,19940421 0000,19940421 0000,7497,,CFS
VON,D,41,M FLOW,19940422 0000,19940422 0000,7847,,CFS
VON,D,41,M FLOW,19940423 0000,19940423 0000,7972,,CFS
VON,D,41,M FLOW,19940424 0000,19940424 0000,7802,,CFS
VON,D,41,M FLOW,19940425 0000,19940425 0000,7807,,CFS
VON,D,41,M FLOW,19940426 0000,19940426 0000,8406,,CFS
VON,D,41,M FLOW,19940427 0000,19940427 0000,9222,,CFS
VON,D,41,M FLOW,19940428 0000,19940428 0000,10221,,CFS
VON,D,41,M FLOW,19940429 0000,19940429 0000,9590,,CFS
VON,D,41,M FLOW,19940430 0000,19940430 0000,8661,,CFS
VON,D,41,M FLOW,19940501 0000,19940501 0000,8046,,CFS
VON,D,41,M FLOW,19940502 0000,19940502 0000,7999,,CFS
VON,D,41,M FLOW,19940503 0000,19940503 0000,8053,,CFS
VON,D,41,M FLOW,19940504 0000,19940504 0000,8258,,CFS
VON,D,41,M FLOW,19940505 0000,19940505 0000,7646,,CFS
VON,D,41,M FLOW,19940506 0000,19940506 0000,7523,,CFS
VON,D,41,M FLOW,19940507 0000,19940507 0000,8349,,CFS
VON,D,41,M FLOW,19940508 0000,19940508 0000,9873,,CFS
VON,D,41,M FLOW,19940509 0000,19940509 0000,11351,,CFS
VON,D,41,M FLOW,19940510 0000,19940510 0000,11470,,CFS
VON,D,41,M FLOW,19940511 0000,19940511 0000,10976,,CFS
VON,D,41,M FLOW,19940512 0000,19940512 0000,10819,,CFS
VON,D,41,M FLOW,19940513 0000,19940513 0000,10187,,CFS
VON,D,41,M FLOW,19940514 0000,19940514 0000,10338,,CFS
VON,D,41,M FLOW,19940515 0000,19940515 0000,10253,,CFS
VON,D,41,M FLOW,19940516 0000,19940516 0000,9516,,CFS
VON,D,41,M FLOW,19940517 0000,19940517 0000,8755,,CFS
VON,D,41,M FLOW,19940518 0000,19940518 0000,8101,,CFS
VON,D,41,M FLOW,19940519 0000,19940519 0000,7672,,CFS
VON,D,41,M FLOW,19940520 0000,19940520 0000,7431,,CFS
VON,D,41,M FLOW,19940521 0000,19940521 0000,7634,,CFS
VON,D,41,M FLOW,19940522 0000,19940522 0000,8346,,CFS
VON,D,41,M FLOW,19940523 0000,19940523 0000,8675,,CFS
VON,D,41,M FLOW,19940524 0000,19940524 0000,8193,,CFS
VON,D,41,M FLOW,19940525 0000,19940525 0000,8432,,CFS
VON,D,41,M FLOW,19940526 0000,19940526 0000,8679,,CFS
VON,D,41,M FLOW,19940527 0000,19940527 0000,8953,,CFS
VON,D,41,M FLOW,19940528 0000,19940528 0000,8485,,CFS
VON,D,41,M FLOW,19940529 0000,19940529 0000,7587,,CFS
VON,D,41,M FLOW,19940530 0000,19940530 0000,6965,,CFS
VON,D,41,M FLOW,19940531 0000,19940531 0000,6727,,CFS
VON,D,41,M FLOW,19940601 0000,19940601 0000,7253,,CFS
VON,D,41,M FLOW,19940602 0000,19940602 0000,---,,CFS
VON,D,41,M FLOW,19940603 0000,19940603 0000,7476,,CFS
VON,D,41,M FLOW,19940604 0000,19940604 0000,6891,,CFS
VON,D,41,M FLOW,19940605 0000,19940605 0000,6112,,CFS
VON,D,41,M FLOW,19940606 0000,19940606 0000,5482,,CFS
VON,D,41,M FLOW,19940607 0000,19940607 0000,5661,,CFS
VON,D,41,M FLOW,19940608 0000,19940608 0000,5659,,CFS
VON,D,41,M FLOW,19940609 0000,19940609 0000,6028,,CFS
VON,D,41,M FLOW,19940610 0000,19940610 0000,6036,,CFS
VON,D,41,M FLOW,19940611 0000,19940611 0000,6431,,CFS
VON,D,41,M FLOW,19940612 0000,19940612 0000,---,,CFS
VON,D,41,M FLOW,19940613 0000,19940613 0000,6747,,CFS
VON,D,41,M FLOW,19940614 0000,19940614 0000,6660,,CFS
VON,D,41,M FLOW,19940615 0000,19940615 0000,6336,,CFS
VON,D,41,M FLOW,19940616 0000,19940616 0000,5920,,CFS
